date,region_id,city,statecode,unemployment,housing,deltaunemp,deltastocks,threem,threed,time
5/1/2017,11722,Greensboro,NC,4.7,142084,-0.1,97,8/1/2017,2307,172
6/1/2017,11722,Greensboro,NC,4.6,143115,-0.1,169.2,9/1/2017,2003,173
7/1/2017,11722,Greensboro,NC,4.6,143949,0,127.2,10/1/2017,1919,174
8/1/2017,11722,Greensboro,NC,4.6,144391,0,127.2,11/1/2017,2417,175
9/1/2017,11722,Greensboro,NC,4.6,145118,0,192.4,12/1/2017,2434,176
10/1/2017,11722,Greensboro,NC,4.6,145868,0,369,1/1/2018,2233,177
11/1/2017,11722,Greensboro,NC,4.5,146808,-0.1,369,2/1/2018,2028,178
12/1/2017,11722,Greensboro,NC,4.5,147552,0,222.3,3/1/2018,1887,179
1/1/2018,11722,Greensboro,NC,4.4,148101,-0.1,148.1,4/1/2018,1738,180
2/1/2018,11722,Greensboro,NC,4.4,148836,0,148.1,5/1/2018,1277,181
3/1/2018,11722,Greensboro,NC,4.3,149439,-0.1,-401.5,6/1/2018,1238,182
4/1/2018,11722,Greensboro,NC,4.2,149839,-0.1,54.6,7/1/2018,1828,183
5/1/2018,11722,Greensboro,NC,4.1,150113,-0.1,54.5,8/1/2018,2177,184
6/1/2018,11722,Greensboro,NC,4.1,150677,0,97.4,9/1/2018,2038,185
7/1/2018,11722,Greensboro,NC,4,151667,-0.1,338.3,10/1/2018,1437,186
8/1/2018,11722,Greensboro,NC,3.9,152290,-0.1,338.3,11/1/2018,1788,187
9/1/2018,11722,Greensboro,NC,3.9,152715,0,-118.1,12/1/2018,2474,188
10/1/2018,11722,Greensboro,NC,3.9,153104,0,-118.1,1/1/2019,3063,189
11/1/2018,11722,Greensboro,NC,3.9,154078,0,-44,2/1/2019,2759,190
12/1/2018,11722,Greensboro,NC,4,155189,0.1,-435.3,3/1/2019,2399,191
1/1/2019,11722,Greensboro,NC,4.1,156167,0.1,-435.3,4/1/2019,2370,192
2/1/2019,11722,Greensboro,NC,4.1,156837,0,947.8,5/1/2019,2665,193
3/1/2019,11722,Greensboro,NC,4.2,157588,0.1,131.4,6/1/2019,2625,194
4/1/2019,11722,Greensboro,NC,4.2,158537,0,336.4,7/1/2019,2192,195
5/1/2019,11722,Greensboro,NC,4.2,159502,0,-583.7,8/1/2019,2187,196
6/1/2019,11722,Greensboro,NC,4.3,160213,0.1,345.8,9/1/2019,2527,197
7/1/2019,11722,Greensboro,NC,4.3,160729,0,427.3,10/1/2019,3116,198
2/1/2003,24960,Greenville,SC,6.2,128659,6.2,-212,5/1/2003,136,1
3/1/2003,24960,Greenville,SC,6.3,128808,0.1,-87.2,6/1/2003,97,2
4/1/2003,24960,Greenville,SC,6.4,128779,0.1,249,7/1/2003,260,3
5/1/2003,24960,Greenville,SC,6.5,128795,0.1,180.4,8/1/2003,352,4
6/1/2003,24960,Greenville,SC,6.5,128905,0,58.4,9/1/2003,330,5
7/1/2003,24960,Greenville,SC,6.5,129039,0,134.2,10/1/2003,380,6
8/1/2003,24960,Greenville,SC,6.5,129147,0,91.7,11/1/2003,354,7
9/1/2003,24960,Greenville,SC,6.5,129235,0,110.9,12/1/2003,298,8
10/1/2003,24960,Greenville,SC,6.5,129419,0,70.7,1/1/2004,123,9
11/1/2003,24960,Greenville,SC,6.5,129501,0,155,2/1/2004,190,10
12/1/2003,24960,Greenville,SC,6.5,129533,0,135.5,3/1/2004,267,11
1/1/2004,24960,Greenville,SC,6.5,129542,0,-14,4/1/2004,422,12
2/1/2004,24960,Greenville,SC,6.5,129691,0,20.8,5/1/2004,563,13
3/1/2004,24960,Greenville,SC,6.5,129800,0,-11.4,6/1/2004,635,14
4/1/2004,24960,Greenville,SC,6.5,129964,0,-64.6,7/1/2004,661,15
5/1/2004,24960,Greenville,SC,6.4,130254,-0.1,12.4,8/1/2004,313,16
6/1/2004,24960,Greenville,SC,6.3,130435,-0.1,60.6,9/1/2004,374,17
7/1/2004,24960,Greenville,SC,6.3,130625,0,-103.4,10/1/2004,405,18
8/1/2004,24960,Greenville,SC,6.3,130567,0,-70.5,11/1/2004,850,19
9/1/2004,24960,Greenville,SC,6.3,130809,0,18.2,12/1/2004,1001,20
10/1/2004,24960,Greenville,SC,6.3,131030,0,160.6,1/1/2005,1208,21
11/1/2004,24960,Greenville,SC,6.4,131417,0.1,183.8,2/1/2005,1167,22
12/1/2004,24960,Greenville,SC,6.4,131810,0,-12,3/1/2005,1306,23
1/1/2005,24960,Greenville,SC,6.3,132238,-0.1,9.3,4/1/2005,1390,24
2/1/2005,24960,Greenville,SC,6.3,132584,0,-28.9,5/1/2005,1475,25
3/1/2005,24960,Greenville,SC,6.2,133116,-0.1,-94.3,6/1/2005,1292,26
4/1/2005,24960,Greenville,SC,6.1,133628,-0.1,-140.5,7/1/2005,1239,27
